10,35,35,1,-0.5041898148148547,10.0,586,[0.6343949 0.3656051 0.        0.        0.       ]
10,35,35,1,-0.5039120370370769,10.0,586,[0. 0. 1. 0. 0.]
10,35,35,1,-0.5039120370370769,10.0,586,[0.00214746 0.         0.99785254 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 1.18615347e-02 0.00000000e+00 9.68288550e-04
 9.87170177e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.81173944 0.13528991 0.04724409 0.00572656 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.         0.27888446 0.54183267 0.17928287 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.3592233  0.06591722 0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.83038348 0.00442478 0.         0.16519174 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,[0.         0.         0.         0.19223136 0.80776864]
10,35,35,1,-0.5039120370370769,10.0,586,[0.         0.66135458 0.15936255 0.17928287 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.36331119 0.06182933 0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5425925925926455,0.0,586,[0.83394834 0.00442804 0.         0.16162362 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,[0.         0.         0.         0.19301731 0.80698269]
10,35,35,1,-0.5039120370370769,10.0,586,[0.         0.784689   0.03827751 0.17703349 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.36024527 0.06489525 0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.80914939 0.00643317 0.         0.18441744 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,[0.         0.         0.         0.18787361 0.81212639]
10,35,35,1,-0.5041898148148547,10.0,586,[0.         0.84758364 0.00371747 0.14869888 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.3628002  0.06234032 0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.80914939 0.00643317 0.         0.18441744 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 2.82406100e-04 0.00000000e+00 1.97401864e-01
 8.02315730e-01]"
10,35,35,1,-0.5041898148148547,10.0,586,[0.         0.95539033 0.         0.04460967 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.36433316 0.06080736 0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.80914939 0.00643317 0.         0.18441744 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,"[1.00233879e-03 3.34112930e-04 0.00000000e+00 2.36551955e-01
 7.62111594e-01]"
10,35,35,1,-0.5041898148148547,10.0,586,[0.         0.99256506 0.         0.00743494 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.36586612 0.0592744  0.57485948 0.         0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,"[0.00000000e+00 3.31235508e-04 5.26664458e-02 0.00000000e+00
 9.47002319e-01]"
10,35,35,1,-0.5039120370370769,10.0,586,[0.80914939 0.00643317 0.         0.18441744 0.        ]
10,35,35,1,-0.5425925925926455,0.0,586,[1. 0. 0. 0. 0.]
10,35,35,1,-0.5425925925926455,0.0,586,"[4.34346809e-03 3.34112930e-04 0.00000000e+00 2.33210825e-01
 7.62111594e-01]"
10,35,35,1,-0.5041898148148547,10.0,586,[0.         0.99628253 0.         0.00371747 0.        ]
10,35,35,1,-0.5039120370370769,10.0,586,[0.36688809 0.05825243 0.57485948 0.         0.        ]
