Agents,X_DIM,Y_DIM,TRIAL_NO,SCORE,DONE_RATIO,STEPS,ACTION_PROB
10,35,35,117,-0.04312500000000014,0.0,46,[0.         0.01570681 0.0052356  0.97905759 0.        ]
10,35,35,118,-0.21511574074074097,30.0,428,[0.05123153 0.05123153 0.05320197 0.79704433 0.04729064]
10,35,35,119,-0.07604166666666652,0.0,90,[0.01880878 0.0031348  0.02194357 0.94357367 0.01253918]
10,35,35,120,-0.15572916666666836,50.0,471,[0.04518828 0.04769874 0.04937238 0.81422594 0.04351464]
10,35,35,121,-0.4601851851852015,10.0,572,[0.00271739 0.00543478 0.00597826 0.98152174 0.00434783]
10,35,35,122,-0.18391203703703168,40.0,356,[0.01142857 0.01028571 0.01028571 0.95771429 0.01028571]
10,35,35,123,-0.056655092592592576,0.0,89,[0.01094891 0.02554745 0.01094891 0.93065693 0.02189781]
10,35,35,124,-0.1618749999999946,30.0,301,[0.0507365  0.06055646 0.07201309 0.75450082 0.06219313]
10,35,35,125,-0.0654050925925925,20.0,101,[0.02807018 0.03859649 0.04210526 0.85614035 0.03508772]
10,35,35,126,-0.06865740740740768,10.0,71,[0.01960784 0.00490196 0.01960784 0.93627451 0.01960784]
10,35,35,127,-0.41321759259260676,20.0,582,[0.00323102 0.00161551 0.00323102 0.99192246 0.        ]
10,35,35,128,-0.43393518518519425,20.0,579,[0.00985222 0.00492611 0.00492611 0.97413793 0.00615764]
10,35,35,129,-0.14673611111111295,70.0,384,[0.04383282 0.03975535 0.03567788 0.83282365 0.0479103 ]
10,35,35,130,-0.043298611111111274,10.0,57,[0.0042735  0.01282051 0.02136752 0.95299145 0.00854701]
10,35,35,131,-0.09749999999999856,20.0,178,[0.0410628  0.05797101 0.05555556 0.80434783 0.0410628 ]
10,35,35,132,-0.03656249999999966,20.0,91,[0.02097902 0.02097902 0.00699301 0.93006993 0.02097902]
10,35,35,133,-0.06505787037037045,0.0,73,[0.         0.01393728 0.00696864 0.97212544 0.00696864]
10,35,35,134,-0.1487384259259272,50.0,409,[0.06331169 0.05681818 0.05275974 0.77191558 0.05519481]
10,35,35,135,-0.13511574074074045,10.0,215,[0.04615385 0.05054945 0.07032967 0.75824176 0.07472527]
10,35,35,136,-0.08856481481481465,50.0,110,[0.01592357 0.00955414 0.01910828 0.94267516 0.01273885]
10,35,35,137,-0.11046296296296175,20.0,177,[0.03087886 0.03087886 0.06175772 0.83372922 0.04275534]
10,35,35,138,-0.09868055555555456,10.0,152,[0.06578947 0.05482456 0.07236842 0.73464912 0.07236842]
10,35,35,139,-0.48784722222224,0.0,562,[0.00923788 0.00846805 0.00384911 0.96920708 0.00923788]
10,35,35,140,-0.31057870370369867,50.0,583,[0.00146199 0.00219298 0.00146199 0.99342105 0.00146199]
10,35,35,141,-0.12513888888888755,10.0,168,[0.02973978 0.03159851 0.03159851 0.86802974 0.03903346]
10,35,35,142,-0.04202546296296309,10.0,65,[0.05069124 0.05069124 0.01382488 0.85253456 0.03225806]
10,35,35,143,-0.09420138888888836,100.0,231,[0.06283662 0.0448833  0.03949731 0.80610413 0.04667864]
10,35,35,144,-0.14447916666666258,90.0,468,[0.04527163 0.03822938 0.03420523 0.8501006  0.03219316]
10,35,35,145,-0.09854166666666507,20.0,178,[0.05962521 0.0528109  0.04770017 0.7802385  0.05962521]
10,35,35,146,-0.12226851851851785,50.0,302,[0.0212528  0.03691275 0.03579418 0.86689038 0.03914989]
10,35,35,147,-0.10715277777777608,10.0,156,[0.04907975 0.05521472 0.02453988 0.83435583 0.03680982]
10,35,35,148,-0.10381944444444405,0.0,130,[0.04310345 0.04310345 0.03448276 0.84195402 0.03735632]
10,35,35,149,-0.15831018518518486,30.0,331,[0.07303371 0.05617978 0.05617978 0.75617978 0.05842697]
10,35,35,150,-0.08749999999999843,0.0,168,[0.03189066 0.04783599 0.0523918  0.82460137 0.04328018]
10,35,35,151,-0.05711805555555509,0.0,105,[0.06545455 0.04363636 0.04       0.81090909 0.04      ]
10,35,35,152,-0.16777777777777259,80.0,468,[0.02650177 0.0344523  0.0459364  0.86042403 0.03268551]
10,35,35,153,-0.12737268518518288,0.0,155,[0.02947846 0.03174603 0.02721088 0.88662132 0.02494331]
10,35,35,154,-0.03708333333333356,20.0,90,[0.03484321 0.03832753 0.05574913 0.82578397 0.04529617]
10,35,35,155,-0.30162037037037104,40.0,483,[0.0270453  0.02366464 0.03515889 0.89384719 0.02028398]
10,35,35,156,-0.08098379629629435,50.0,201,[0.06094808 0.03611738 0.05417607 0.79458239 0.05417607]
10,35,35,157,-0.3212500000000037,20.0,514,[0.01383238 0.01383238 0.01383238 0.95117982 0.00732303]
10,35,35,158,-0.4370949074074286,0.0,581,[0.00192678 0.00289017 0.00289017 0.99036609 0.00192678]
10,35,35,159,-0.4140740740740848,0.0,559,[0.0062383  0.01122895 0.00810979 0.96631316 0.00810979]
10,35,35,160,-0.08114583333333224,0.0,123,[0.02614379 0.04248366 0.04248366 0.83986928 0.04901961]
10,35,35,161,-0.21506944444444404,30.0,370,[0.03001072 0.02250804 0.02143623 0.89281886 0.03322615]
10,35,35,162,-0.041805555555555735,10.0,86,[0.04597701 0.06896552 0.04980843 0.79693487 0.03831418]
10,35,35,163,-0.04377314814814844,10.0,61,[0.01746725 0.01310044 0.01746725 0.94323144 0.00873362]
10,35,35,164,-0.18664351851851585,20.0,284,[0.04420732 0.0625     0.03963415 0.80945122 0.04420732]
10,35,35,165,-0.1327777777777788,10.0,228,[0.05470085 0.04102564 0.05128205 0.7965812  0.05641026]
10,35,35,166,-0.05729166666666624,0.0,110,[0.01212121 0.01818182 0.00909091 0.95151515 0.00909091]
10,35,35,167,-0.31714120370371984,0.0,583,"[7.92393027e-04 7.92393027e-04 3.16957211e-03 9.95245642e-01
 0.00000000e+00]"
10,35,35,168,-0.026655092592592675,0.0,49,[0.03743316 0.04278075 0.03208556 0.85561497 0.03208556]
10,35,35,169,-0.052175925925926125,10.0,58,[0.01293103 0.00862069 0.         0.96551724 0.01293103]
10,35,35,170,-0.1876620370370328,0.0,242,[0.06701031 0.08505155 0.07731959 0.69587629 0.07474227]
10,35,35,171,-0.08937499999999932,0.0,143,[0.02572347 0.02250804 0.02572347 0.8681672  0.05787781]
10,35,35,172,-0.05943287037037029,0.0,79,[0.00727273 0.00363636 0.00363636 0.97818182 0.00727273]
10,35,35,173,-0.3379050925925938,30.0,585,[0.00141044 0.00141044 0.         0.99717913 0.        ]
10,35,35,174,-0.10621527777778039,80.0,371,[0.04025157 0.04528302 0.06289308 0.81886792 0.0327044 ]
10,35,35,175,-0.08835648148148048,10.0,130,[0.05980066 0.06976744 0.04983389 0.74086379 0.07973422]
10,35,35,176,-0.36430555555557126,0.0,516,[0.0090834  0.01734104 0.01321222 0.94384806 0.01651528]
10,35,35,177,-0.035011574074074375,0.0,55,[0.02955665 0.03448276 0.02463054 0.88669951 0.02463054]
10,35,35,178,-0.12217592592592535,0.0,203,[0.08894879 0.08086253 0.10781671 0.63881402 0.08355795]
10,35,35,179,-0.2584953703703857,10.0,586,[0. 0. 0. 1. 0.]
10,35,35,180,-0.2319791666666637,30.0,374,[0.0653789  0.0564636  0.04903418 0.76225854 0.06686478]
10,35,35,181,-0.3580092592592624,30.0,586,[0. 0. 0. 1. 0.]
10,35,35,182,-0.06518518518518385,50.0,178,[0.07088608 0.06329114 0.04810127 0.76202532 0.0556962 ]
10,35,35,183,-0.16660879629629768,50.0,373,[0.04960142 0.04871568 0.05845881 0.7874225  0.05580159]
10,35,35,184,-0.058055555555555624,0.0,76,[0.01351351 0.         0.0045045  0.97747748 0.0045045 ]
10,35,35,185,-0.2509953703703735,30.0,517,[0.0189243  0.01294821 0.02290837 0.9252988  0.01992032]
10,35,35,186,-0.03277777777777802,0.0,59,[0.05405405 0.04504505 0.04954955 0.81081081 0.04054054]
10,35,35,187,-0.06218749999999996,10.0,89,[0.02409639 0.05220884 0.03614458 0.86345382 0.02409639]
10,35,35,188,-0.2656134259259341,0.0,433,[0.05946602 0.05461165 0.04854369 0.78276699 0.05461165]
10,35,35,189,-0.12034722222222026,40.0,225,[0.04338395 0.07375271 0.04989154 0.76572668 0.06724512]
10,35,35,190,-0.0661574074074064,10.0,160,[0.01327434 0.0199115  0.00663717 0.94690265 0.01327434]
10,35,35,191,-0.0570370370370371,20.0,68,[0.03  0.03  0.025 0.885 0.03 ]
10,35,35,192,-0.07374999999999945,10.0,102,[0.0125   0.028125 0.01875  0.915625 0.025   ]
10,35,35,193,-0.1444791666666629,0.0,219,[0.03462604 0.04847645 0.03878116 0.83795014 0.0401662 ]
10,35,35,194,-0.14819444444443974,40.0,406,[0.0602649  0.05562914 0.06423841 0.76423841 0.05562914]
10,35,35,195,-0.1927083333333303,0.0,225,[0.03927492 0.05287009 0.04380665 0.82175227 0.04229607]
10,35,35,196,-0.09675925925925835,0.0,152,[0.01766004 0.03311258 0.04856512 0.87417219 0.02649007]
10,35,35,197,-0.14497685185184953,30.0,389,[0.06380952 0.05047619 0.06       0.76666667 0.05904762]
10,35,35,198,-0.05874999999999979,0.0,94,[0.05617978 0.01498127 0.05992509 0.83146067 0.03745318]
10,35,35,199,-0.09947916666666445,0.0,191,[0.08888889 0.07301587 0.08571429 0.68571429 0.06666667]
10,35,35,200,-0.08201388888888772,30.0,171,[0.03420523 0.05633803 0.04225352 0.81891348 0.04828974]
10,35,35,201,-0.39850694444444895,10.0,475,[0.04628422 0.03976532 0.04563233 0.82268579 0.04563233]
10,35,35,202,-0.09831018518518458,0.0,137,[0.05919003 0.04049844 0.05919003 0.79439252 0.04672897]
10,35,35,203,-0.03791666666666673,10.0,60,[0.0255102  0.00510204 0.02040816 0.92857143 0.02040816]
10,35,35,204,-0.09930555555555338,0.0,195,[0.01511335 0.01007557 0.00503778 0.95717884 0.01259446]
10,35,35,205,-0.03511574074074081,0.0,74,[0.04494382 0.01872659 0.02996255 0.86516854 0.0411985 ]
10,35,35,206,-0.06052083333333327,0.0,83,[0.02661597 0.03041825 0.03802281 0.88212928 0.02281369]
10,35,35,207,-0.10699074074073904,20.0,155,[0.03541667 0.03541667 0.025      0.8625     0.04166667]
10,35,35,208,-0.11980324074074021,20.0,157,[0.04449153 0.04661017 0.04449153 0.8220339  0.04237288]
10,35,35,209,-0.030057870370370506,0.0,49,[0.02857143 0.02857143 0.02285714 0.88571429 0.03428571]
10,35,35,210,-0.1437384259259248,20.0,205,[0.05440415 0.08031088 0.04404145 0.76683938 0.05440415]
10,35,35,211,-0.05217592592592547,40.0,136,[0.03561644 0.03561644 0.01917808 0.87123288 0.03835616]
10,35,35,212,-0.06222222222222232,0.0,64,[0.02       0.00666667 0.02666667 0.92666667 0.02      ]
10,35,35,213,-0.04870370370370343,90.0,223,[0.07589286 0.06026786 0.07589286 0.69642857 0.09151786]
10,35,35,214,-0.09636574074074,10.0,124,[0.0358209  0.02686567 0.0238806  0.88358209 0.02985075]
10,35,35,215,-0.07135416666666658,40.0,117,[0.03460208 0.03114187 0.04844291 0.84429066 0.04152249]
10,35,35,216,-0.1904513888888836,70.0,532,[0.01754386 0.01086048 0.01503759 0.94319131 0.01336675]
10,35,35,217,-0.06938657407407353,0.0,109,[0.03557312 0.04347826 0.04347826 0.83003953 0.04743083]
10,35,35,218,-0.2043749999999966,20.0,282,[0.09888357 0.0861244  0.0861244  0.63157895 0.09728868]
10,35,35,219,-0.10521990740740624,20.0,185,[0.01930502 0.01544402 0.02316602 0.91312741 0.02895753]
10,35,35,220,-0.08479166666666485,30.0,184,[0.03636364 0.05974026 0.02857143 0.83116883 0.04415584]
10,35,35,221,-0.19878472222221968,50.0,410,[0.06307692 0.06692308 0.06230769 0.75       0.05769231]
10,35,35,222,-0.10814814814814717,0.0,146,[0.03299492 0.06852792 0.05837563 0.77918782 0.06091371]
10,35,35,223,-0.07056712962962854,30.0,158,[0.06647399 0.05780347 0.05780347 0.76589595 0.05202312]
10,35,35,224,-0.0713425925925921,30.0,118,[0.01290323 0.01612903 0.03225806 0.92580645 0.01290323]
10,35,35,225,-0.050694444444444604,30.0,77,[0.00398406 0.01593625 0.00796813 0.9561753  0.01593625]
10,35,35,226,-0.10114583333333133,20.0,168,[0.02534562 0.03686636 0.02534562 0.88709677 0.02534562]
10,35,35,227,-0.08222222222222195,0.0,111,[0.00609756 0.00914634 0.01219512 0.9695122  0.00304878]
10,35,35,228,-0.19837962962962444,80.0,485,[0.04470079 0.04397981 0.04325883 0.82696467 0.04109589]
10,35,35,229,-0.057453703703703514,50.0,117,[0.02247191 0.01966292 0.01966292 0.92977528 0.00842697]
10,35,35,230,-0.05277777777777782,0.0,80,[0.03832753 0.03484321 0.04181185 0.83275261 0.05226481]
10,35,35,231,-0.07197916666666641,20.0,102,[0.02       0.01714286 0.04285714 0.90285714 0.01714286]
10,35,35,232,-0.046666666666667016,0.0,64,[0.02487562 0.0199005  0.0199005  0.91044776 0.02487562]
10,35,35,233,-0.15135416666666432,10.0,207,[0.0349345  0.05240175 0.02620087 0.84934498 0.0371179 ]
10,35,35,234,-0.4001620370370537,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,235,-0.2938888888888812,40.0,480,[0.02835922 0.03578663 0.03173531 0.87913572 0.02498312]
10,35,35,236,-0.05827546296296264,0.0,95,[0.04608295 0.02764977 0.02304147 0.88018433 0.02304147]
10,35,35,237,-0.09218749999999797,90.0,379,[0.05835544 0.05437666 0.06366048 0.75331565 0.07029178]
10,35,35,238,-0.044490740740740865,0.0,62,[0.04676259 0.02517986 0.02158273 0.86330935 0.04316547]
10,35,35,239,-0.14488425925925638,20.0,240,[0.08315565 0.07675906 0.07889126 0.66950959 0.09168443]
10,35,35,240,-0.107442129629629,30.0,163,[0.0479798  0.03787879 0.04040404 0.81818182 0.05555556]
10,35,35,241,-0.05998842592592616,0.0,71,[0.04761905 0.04166667 0.05059524 0.80059524 0.05952381]
10,35,35,242,-0.061493055555555794,10.0,73,[0.01801802 0.02702703 0.00900901 0.92792793 0.01801802]
10,35,35,243,-0.07462962962962905,0.0,104,[0.03154574 0.03470032 0.00946372 0.90536278 0.01892744]
10,35,35,244,-0.04253472222222255,0.0,49,[0.02061856 0.01546392 0.02061856 0.91752577 0.0257732 ]
10,35,35,245,-0.1336111111111105,90.0,455,[0.02033493 0.03229665 0.02751196 0.89712919 0.02272727]
10,35,35,246,-0.40468750000002063,0.0,555,[0.02066929 0.01673228 0.01476378 0.93602362 0.01181102]
10,35,35,247,-0.07743055555555454,40.0,150,[0.01485149 0.01980198 0.02475248 0.89851485 0.04207921]
10,35,35,248,-0.1421759259259242,40.0,179,[0.04008016 0.04609218 0.0741483  0.79559118 0.04408818]
10,35,35,249,-0.2287152777777795,20.0,457,[0.04772992 0.04307334 0.04889406 0.82305006 0.03725262]
10,35,35,250,-0.10980324074073862,0.0,179,[0.0204499  0.01840491 0.02453988 0.89366053 0.04294479]
10,35,35,251,-0.1756134259259216,20.0,229,[0.01478495 0.01612903 0.01478495 0.93010753 0.02419355]
10,35,35,252,-0.12837962962962807,0.0,188,[0.09448819 0.06824147 0.08661417 0.67716535 0.07349081]
10,35,35,253,-0.38305555555556653,20.0,586,[0. 0. 0. 1. 0.]
10,35,35,254,-0.12229166666666506,40.0,189,[0.05273438 0.07617188 0.08398438 0.7265625  0.06054688]
10,35,35,255,-0.47086805555558275,10.0,525,[0.01226598 0.00968367 0.00839251 0.96191091 0.00774693]
10,35,35,256,-0.27752314814814655,10.0,302,[0.06116208 0.09327217 0.08715596 0.68654434 0.07186544]
10,35,35,257,-0.12444444444444383,20.0,228,[0.065      0.06       0.06666667 0.73666667 0.07166667]
10,35,35,258,-0.11326388888888726,20.0,167,[0.02988048 0.03784861 0.03187251 0.87051793 0.02988048]
10,35,35,259,-0.12499999999999896,0.0,225,[0.05714286 0.04201681 0.05210084 0.8        0.0487395 ]
10,35,35,260,-0.07162037037037013,0.0,91,[0.04395604 0.02930403 0.03663004 0.87545788 0.01465201]
10,35,35,261,-0.12864583333333285,40.0,249,[0.03561644 0.02328767 0.02191781 0.8890411  0.03013699]
10,35,35,262,-0.09121527777777753,0.0,111,[0.03236246 0.03883495 0.02265372 0.88349515 0.02265372]
10,35,35,263,-0.0987499999999991,0.0,158,[0.03853211 0.0293578  0.02568807 0.8733945  0.03302752]
10,35,35,264,-0.10811342592592416,10.0,163,[0.07653061 0.07397959 0.07142857 0.71683673 0.06122449]
10,35,35,265,-0.1644675925925901,0.0,203,[0.0503937  0.03779528 0.03307087 0.82992126 0.0488189 ]
10,35,35,266,-0.033692129629629725,0.0,41,[0.00653595 0.         0.         0.99346405 0.        ]
10,35,35,267,-0.06920138888888815,30.0,161,[0.04166667 0.02864583 0.05208333 0.84635417 0.03125   ]
10,35,35,268,-0.060868055555555675,40.0,93,[0.05577689 0.02390438 0.03585657 0.84860558 0.03585657]
10,35,35,269,-0.10462962962963047,90.0,311,[0.04078762 0.03375527 0.03656821 0.8466948  0.04219409]
10,35,35,270,-0.07914351851851807,40.0,115,[0.02409639 0.01927711 0.01445783 0.91807229 0.02409639]
10,35,35,271,-0.05458333333333345,40.0,117,[0.02724796 0.03814714 0.03269755 0.88283379 0.01907357]
10,35,35,272,-0.09990740740740663,30.0,133,[0.0259366  0.01440922 0.04610951 0.87896254 0.03458213]
10,35,35,273,-0.09368055555555528,0.0,114,[0.01612903 0.02956989 0.02419355 0.90322581 0.02688172]
10,35,35,274,-0.2543981481481462,60.0,476,[0.04111986 0.03062117 0.0279965  0.87664042 0.02362205]
10,35,35,275,-0.20069444444444753,0.0,289,[0.06503067 0.04907975 0.04785276 0.79509202 0.04294479]
10,35,35,276,-0.08781249999999906,10.0,153,[0.0495283  0.05424528 0.03301887 0.80896226 0.05424528]
10,35,35,277,-0.10982638888888696,20.0,201,[0. 0. 0. 1. 0.]
10,35,35,278,-0.08087962962962801,80.0,397,[0.05095541 0.05732484 0.0433121  0.79617834 0.0522293 ]
10,35,35,279,-0.0901157407407401,70.0,164,[0.01654412 0.02205882 0.01654412 0.93198529 0.01286765]
10,35,35,280,-0.5290277777778079,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,281,-0.30788194444444156,40.0,543,[0.01399067 0.01598934 0.00999334 0.9467022  0.01332445]
10,35,35,282,-0.47395833333336057,0.0,585,"[6.07164542e-04 0.00000000e+00 1.21432908e-03 9.96964177e-01
 1.21432908e-03]"
10,35,35,283,-0.1963657407407442,50.0,528,[0.02       0.02545455 0.01909091 0.91272727 0.02272727]
10,35,35,284,-0.09052083333333352,10.0,105,[0.056 0.052 0.048 0.78  0.064]
10,35,35,285,-0.1771296296296235,90.0,482,[0.02419355 0.02060932 0.02240143 0.91666667 0.01612903]
10,35,35,286,-0.08555555555555551,0.0,88,[0.04347826 0.05217391 0.07826087 0.7826087  0.04347826]
10,35,35,287,-0.0915624999999998,10.0,120,[0.06349206 0.04761905 0.02222222 0.82539683 0.04126984]
10,35,35,288,-0.13246527777777597,20.0,216,[0.03952569 0.03754941 0.04347826 0.85177866 0.02766798]
10,35,35,289,-0.05506944444444459,10.0,78,[0.01520913 0.01520913 0.01520913 0.94676806 0.00760456]
10,35,35,290,-0.32104166666666645,0.0,402,[0.09752322 0.07430341 0.09907121 0.65479876 0.07430341]
10,35,35,291,-0.2203356481481473,50.0,524,[0.02829268 0.02439024 0.0204878  0.90341463 0.02341463]
10,35,35,292,-0.34983796296298236,20.0,581,"[1.72860847e-03 1.29645635e-02 8.64304235e-04 9.79256698e-01
 5.18582541e-03]"
10,35,35,293,-0.05062500000000015,30.0,73,[0.02135231 0.01779359 0.01067616 0.93594306 0.01423488]
10,35,35,294,-0.06857638888888896,0.0,79,[0.0390625  0.0234375  0.03515625 0.83984375 0.0625    ]
10,35,35,295,-0.03780092592592627,0.0,71,[0.03867403 0.01657459 0.03314917 0.90607735 0.00552486]
10,35,35,296,-0.12958333333333097,20.0,228,[0.02255639 0.02255639 0.03383459 0.89473684 0.02631579]
10,35,35,297,-0.07131944444444453,0.0,78,[0.01515152 0.02020202 0.02525253 0.89393939 0.04545455]
10,35,35,298,-0.09263888888888824,0.0,116,[0.01908397 0.03816794 0.03816794 0.88167939 0.02290076]
10,35,35,299,-0.08850694444444307,20.0,173,[0.04651163 0.06686047 0.05523256 0.78488372 0.04651163]
10,35,35,300,-0.13644675925925676,20.0,185,[0.01226994 0.00766871 0.01687117 0.95398773 0.00920245]
10,35,35,301,-0.12015046296296163,70.0,500,[0.01462317 0.0359955  0.02249719 0.90551181 0.02137233]
10,35,35,302,-0.26958333333333007,60.0,530,[0.01602136 0.01735648 0.02069426 0.92323097 0.02269693]
10,35,35,303,-0.1139814814814798,30.0,205,[0.01814882 0.02177858 0.02359347 0.92196007 0.01451906]
10,35,35,304,-0.2220833333333386,10.0,369,[0.0159204  0.02189055 0.03084577 0.91044776 0.02089552]
10,35,35,305,-0.1806018518518509,50.0,433,[0.03333333 0.03684211 0.0377193  0.85614035 0.03596491]
10,35,35,306,-0.14342592592592657,10.0,314,[0.04026846 0.05033557 0.04138702 0.82885906 0.03914989]
10,35,35,307,-0.10057870370370195,10.0,158,[0.05494505 0.06868132 0.05769231 0.76373626 0.05494505]
10,35,35,308,-0.09820601851851815,20.0,127,[0.05012531 0.04010025 0.0726817  0.80451128 0.03258145]
10,35,35,309,-0.12355324074073959,10.0,165,[0.05084746 0.05649718 0.05084746 0.77683616 0.06497175]
10,35,35,310,-0.06334490740740678,20.0,125,[0.01650165 0.02970297 0.02970297 0.88778878 0.03630363]
10,35,35,311,-0.2900925925926041,40.0,584,"[0.00000000e+00 7.59301443e-04 0.00000000e+00 9.98481397e-01
 7.59301443e-04]"
10,35,35,312,-0.05587962962962969,0.0,71,[0.03139013 0.03587444 0.04932735 0.86098655 0.02242152]
10,35,35,313,-0.029282407407407503,0.0,46,[0.03184713 0.01910828 0.01273885 0.89808917 0.03821656]
10,35,35,314,-0.09490740740740519,0.0,200,[0.06521739 0.05217391 0.04782609 0.76086957 0.07391304]
10,35,35,315,-0.12018518518518376,0.0,176,[0.02340426 0.03404255 0.02765957 0.89787234 0.01702128]
10,35,35,316,-0.08326388888888851,0.0,109,[0.03396226 0.03018868 0.05283019 0.82641509 0.05660377]
10,35,35,317,-0.03277777777777801,0.0,48,[0.         0.00485437 0.00485437 0.98543689 0.00485437]
10,35,35,318,-0.11203703703703513,30.0,166,[0.01728395 0.01728395 0.02222222 0.92592593 0.01728395]
10,35,35,319,-0.0811226851851844,30.0,130,[0.0494186  0.0755814  0.0377907  0.77325581 0.06395349]
10,35,35,320,-0.1372569444444419,0.0,177,[0.04069767 0.06104651 0.03197674 0.8255814  0.04069767]
10,35,35,321,-0.06753472222222194,10.0,99,[0.04166667 0.01736111 0.02777778 0.90277778 0.01041667]
10,35,35,322,-0.29601851851851246,20.0,298,[0.0389049  0.02881844 0.03458213 0.86455331 0.03314121]
10,35,35,323,-0.2062731481481513,20.0,367,[0.0655141  0.05459509 0.07006369 0.73976342 0.07006369]
10,35,35,324,-0.09424768518518485,10.0,115,[0.01796407 0.01197605 0.02095808 0.94610778 0.00299401]
10,35,35,325,-0.06650462962962819,40.0,184,[0.06451613 0.05913978 0.0483871  0.78315412 0.04480287]
10,35,35,326,-0.05777777777777777,10.0,85,[0.0745614  0.0745614  0.06578947 0.74561404 0.03947368]
10,35,35,327,-0.0814814814814805,10.0,122,[0.00518135 0.03626943 0.00777202 0.91709845 0.03367876]
10,35,35,328,-0.11958333333333376,30.0,258,[0.05390335 0.05947955 0.05947955 0.77137546 0.05576208]
10,35,35,329,-0.1008101851851837,0.0,134,[0.03586498 0.06751055 0.06751055 0.78481013 0.0443038 ]
10,35,35,330,-0.3845023148148225,20.0,513,[0.01744186 0.01744186 0.02061311 0.92494715 0.01955603]
10,35,35,331,-0.08428240740740599,60.0,236,[0.08671587 0.06826568 0.07380074 0.6900369  0.08118081]
10,35,35,332,-0.07364583333333284,10.0,101,[0.07843137 0.06666667 0.08235294 0.72941176 0.04313725]
10,35,35,333,-0.1690740740740704,10.0,176,[0.07672634 0.0741688  0.04092072 0.73401535 0.0741688 ]
10,35,35,334,-0.16524305555555405,10.0,207,[0.04296875 0.03710938 0.04296875 0.85351562 0.0234375 ]
10,35,35,335,-0.29791666666667876,10.0,573,[0.00260586 0.00521173 0.00586319 0.97850163 0.00781759]
10,35,35,336,-0.08656249999999727,90.0,416,[0.03820817 0.05006588 0.04479578 0.81554677 0.0513834 ]
10,35,35,337,-0.103437499999999,10.0,135,[0.0275 0.0525 0.0525 0.8375 0.03  ]
10,35,35,338,-0.08060185185185052,80.0,310,[0.06736527 0.05389222 0.0508982  0.7739521  0.05389222]
10,35,35,339,-0.09864583333333247,40.0,178,[0.03319502 0.03941909 0.03941909 0.85892116 0.02904564]
10,35,35,340,-0.23664351851852136,20.0,382,[0.03       0.03555556 0.04666667 0.84666667 0.04111111]
10,35,35,341,-0.08493055555555507,30.0,124,[0.03269755 0.02997275 0.03269755 0.86376022 0.04087193]
10,35,35,342,-0.08682870370370277,0.0,121,[0.04137931 0.04137931 0.02758621 0.85862069 0.03103448]
10,35,35,343,-0.09773148148148125,10.0,106,[0.01694915 0.00564972 0.02259887 0.93220339 0.02259887]
10,35,35,344,-0.4607291666666893,10.0,543,[0.00900901 0.01377848 0.01324854 0.94594595 0.01801802]
10,35,35,345,-0.08666666666666592,0.0,117,[0.01257862 0.00314465 0.00943396 0.96226415 0.01257862]
10,35,35,346,-0.1070138888888876,0.0,134,[0.05744125 0.06266319 0.06266319 0.75718016 0.06005222]
10,35,35,347,-0.13145833333333298,30.0,303,[0.06643952 0.07155026 0.06984668 0.73253833 0.05962521]
10,35,35,348,-0.1043981481481461,0.0,205,[0.11428571 0.08311688 0.09350649 0.63376623 0.07532468]
10,35,35,349,-0.1979861111111177,10.0,351,[0.06264237 0.05694761 0.06492027 0.77107062 0.04441913]
10,35,35,350,-0.32687500000000946,10.0,578,[0.00377358 0.00314465 0.00377358 0.98616352 0.00314465]
10,35,35,351,-0.11064814814814719,10.0,146,[0.03241895 0.03740648 0.06483791 0.840399   0.02493766]
10,35,35,352,-0.044259259259259505,10.0,48,[0.01351351 0.         0.00900901 0.95945946 0.01801802]
10,35,35,353,-0.10137731481481321,50.0,187,[0.00181488 0.00907441 0.00725953 0.97096189 0.01088929]
10,35,35,354,-0.12724537037036798,60.0,300,[0.07225434 0.07514451 0.07080925 0.70953757 0.07225434]
10,35,35,355,-0.5010416666666943,0.0,585,[0.         0.00176263 0.         0.99706228 0.00117509]
10,35,35,356,-0.04048611111111145,10.0,58,[0.02051282 0.04615385 0.02051282 0.88717949 0.02564103]
10,35,35,357,-0.05460648148148114,20.0,134,[0.0471464  0.03970223 0.05210918 0.82133995 0.03970223]
10,35,35,358,-0.04730324074074111,0.0,67,[0.04954955 0.03153153 0.02252252 0.84234234 0.05405405]
10,35,35,359,-0.3026388888888949,10.0,426,[0.05243902 0.04268293 0.06219512 0.8        0.04268293]
10,35,35,360,-0.13557870370370192,10.0,184,[0.02721088 0.00680272 0.0170068  0.93707483 0.01190476]
10,35,35,361,-0.13249999999999695,10.0,216,[0.07751938 0.11886305 0.07235142 0.67958656 0.05167959]
10,35,35,362,-0.10354166666666649,20.0,103,[0.02521008 0.0140056  0.02240896 0.92997199 0.00840336]
10,35,35,363,-0.05409722222222223,0.0,82,[0.02666667 0.06666667 0.04       0.81333333 0.05333333]
10,35,35,364,-0.09030092592592592,0.0,94,[0.00697674 0.01162791 0.00232558 0.96976744 0.00930233]
10,35,35,365,-0.08425925925925808,0.0,140,[0.04156479 0.04889976 0.05867971 0.81662592 0.03422983]
10,35,35,366,-0.26760416666666575,0.0,367,[0.0755102  0.06326531 0.06122449 0.73571429 0.06428571]
