1,35,35,1,-0.3902777777777778,0.0,562,[0. 0. 0. 0. 1.]
1,35,35,1,-0.3902777777777778,0.0,562,[0. 0. 0. 0. 1.]
1,35,35,1,-0.3902777777777778,0.0,562,[0.         0.         0.         0.20056899 0.79943101]
1,35,35,1,-0.3902777777777778,0.0,562,[0.28556911 0.         0.         0.14329268 0.57113821]
1,35,35,1,-0.3902777777777778,0.0,562,[0.44426877 0.         0.         0.11146245 0.44426877]
1,35,35,1,-0.3902777777777778,0.0,562,[0.54527814 0.         0.         0.0912031  0.36351876]
1,35,35,1,-0.39027777777777783,0.0,562,[0.46141215 0.         0.         0.0771757  0.46141215]
1,35,35,1,-0.3902777777777778,0.0,562,[0.42835366 0.         0.04776423 0.09552846 0.42835366]
1,35,35,1,-0.3902777777777778,0.0,562,[0.37550111 0.         0.04187082 0.0857461  0.49688196]
1,35,35,1,-0.39027777777777783,0.0,562,[0.3541492  0.         0.09765298 0.08067896 0.46751886]
1,35,35,1,-0.39027777777777783,0.0,562,[0.42219723 0.         0.08736408 0.07217848 0.41826022]
1,35,35,1,-0.3902777777777778,0.0,562,[0.47727273 0.         0.07903664 0.06529851 0.37839213]
1,35,35,1,-0.3902777777777778,0.0,562,[0.43573862 0.         0.07215856 0.05961598 0.43248684]
1,35,35,1,-0.3902777777777778,0.0,562,[0.41750742 0.         0.09703264 0.07106825 0.41439169]
1,35,35,1,-0.3902777777777777,0.0,562,[0.38579655 0.         0.08966274 0.0669043  0.45763641]
