Agents,X_DIM,Y_DIM,TRIAL_NO,SCORE,DONE_RATIO,STEPS,ACTION_PROB
10,35,35,631,-0.1538425925925933,19.0625,181,[0.03691012 0.0343646  0.03661641 0.85583513 0.03627374]
10,35,35,632,-0.15265432098765497,19.696969696969695,170,[0.03740421 0.03457854 0.03697318 0.85469349 0.03635057]
10,35,35,633,-0.15201661220043636,20.588235294117645,244,[0.03761785 0.03495753 0.03775786 0.85284234 0.03682442]
10,35,35,634,-0.1493558201058207,21.142857142857142,88,[0.0375     0.03465074 0.03763787 0.85372243 0.03648897]
10,35,35,635,-0.14809284979423926,20.555555555555557,136,[0.03657717 0.03379802 0.03671164 0.85732216 0.03559102]
10,35,35,636,-0.14543793793793852,20.27027027027027,90,[0.03716501 0.03437431 0.03663344 0.85625692 0.03557032]
10,35,35,637,-0.14347100389863604,20.263157894736842,103,[0.03793029 0.03580862 0.03788699 0.8522191  0.03615501]
10,35,35,638,-0.14705929487179561,20.256410256410255,547,[0.03695643 0.03503118 0.03691458 0.85581551 0.0352823 ]
10,35,35,639,-0.1466154513888895,20.0,228,[0.03605259 0.0344194  0.03609342 0.85897436 0.03446023]
10,35,35,640,-0.14518490289069616,20.73170731707317,169,[0.03569142 0.03417093 0.03585147 0.86003521 0.03425096]
10,35,35,641,-0.15151647927689676,20.238095238095237,555,[0.03377069 0.03224243 0.03384524 0.86745192 0.03268973]
10,35,35,642,-0.15840493109388576,20.23255813953488,583,[0.0317377  0.03026804 0.03187767 0.87535867 0.03075793]
10,35,35,643,-0.15603140782828398,20.227272727272723,87,[0.03170749 0.03018109 0.03195032 0.87539027 0.03077083]
10,35,35,644,-0.16339711934156562,19.777777777777775,547,[0.02990582 0.02870829 0.03016474 0.88199502 0.02922614]
10,35,35,645,-0.16244263285024332,19.34782608695652,178,[0.03006966 0.02875951 0.03006966 0.88167061 0.02943056]
10,35,35,646,-0.16107712765957619,19.148936170212764,155,[0.03024838 0.02891947 0.03028002 0.88118969 0.02936244]
10,35,35,647,-0.1588751446759276,18.75,87,[0.03062345 0.02921151 0.03046657 0.88007907 0.0296194 ]
10,35,35,648,-0.15681760204081796,18.571428571428573,94,[0.03064301 0.02902694 0.0303633  0.88044255 0.02952419]
10,35,35,649,-0.1591972222222241,18.8,585,[0.02953157 0.02797412 0.02926201 0.88474901 0.02848329]
10,35,35,650,-0.15829634168482387,19.411764705882355,203,[0.02976541 0.02802664 0.02929388 0.88447483 0.02843923]
10,35,35,651,-0.1586462784900302,19.03846153846154,221,[0.02977055 0.02814406 0.02936393 0.88414174 0.02857973]
10,35,35,652,-0.15793806778476754,18.67924528301887,218,[0.0303082  0.02880132 0.02971113 0.88183783 0.02934152]
10,35,35,653,-0.15614690500686035,18.703703703703702,87,[0.0300858  0.02858998 0.02949311 0.8827049  0.02912621]
10,35,35,654,-0.1623099747474767,18.363636363636363,586,[0.02944507 0.02798111 0.02886501 0.88520288 0.02850592]
10,35,35,655,-0.16457196593915543,18.214285714285715,413,[0.02976448 0.02814391 0.02887316 0.88453436 0.0286841 ]
10,35,35,656,-0.1630614441195601,17.894736842105267,113,[0.02992358 0.02820753 0.02879743 0.88435447 0.02871699]
10,35,35,657,-0.16342133620689842,17.586206896551726,274,[0.03000976 0.02813744 0.02863849 0.88447035 0.02874397]
10,35,35,658,-0.16239916823603445,18.644067796610173,395,[0.03090308 0.0292766  0.02922497 0.88131874 0.0292766 ]
10,35,35,659,-0.16248881172839677,19.5,339,[0.03049533 0.02900959 0.02905996 0.88237516 0.02905996]
10,35,35,660,-0.16199643290831983,19.508196721311478,257,[0.03039476 0.02900528 0.02888122 0.88281269 0.02890604]
10,35,35,661,-0.16103606630824535,19.35483870967742,133,[0.03082049 0.02910552 0.02908102 0.88181395 0.02917902]
10,35,35,662,-0.15937940917107743,19.047619047619047,72,[0.03069439 0.02908914 0.02891889 0.88225708 0.0290405 ]
10,35,35,663,-0.15804904513889045,18.906250000000004,130,[0.03081307 0.02917099 0.0290744  0.88167395 0.02926759]
10,35,35,664,-0.162114316239318,19.07692307692308,586,[0.02971657 0.02813293 0.02803978 0.88588463 0.02822609]
10,35,35,665,-0.16269132295174124,20.000000000000004,586,[0.02875687 0.02722438 0.02713423 0.88957    0.02731452]
10,35,35,666,-0.16203807352128405,20.298507462686572,216,[0.02866284 0.02717415 0.02704084 0.88997023 0.02715194]
10,35,35,667,-0.16092456427015403,20.000000000000004,113,[0.02863193 0.02706578 0.02702166 0.89014867 0.02713195]
10,35,35,668,-0.159840814546432,19.85507246376812,126,[0.02893792 0.02727432 0.02736188 0.88923912 0.02718676]
10,35,35,669,-0.15817642195767345,19.571428571428577,72,[0.02911585 0.02743902 0.02752613 0.88869774 0.02722125]
10,35,35,670,-0.15667449139280273,19.295774647887328,73,[0.02914871 0.02750287 0.02767612 0.88840765 0.02726466]
10,35,35,671,-0.15568415637860225,19.305555555555554,127,[0.02910518 0.02751802 0.0277325  0.88838367 0.02726064]
10,35,35,672,-0.15448836250634335,19.17808219178082,115,[0.02925073 0.02773813 0.02784465 0.88781184 0.02735465]
10,35,35,673,-0.15402042667667803,19.054054054054053,169,[0.02934037 0.02765172 0.02782058 0.88793668 0.02725066]
10,35,35,674,-0.15265648148148284,19.866666666666667,131,[0.02944929 0.02777603 0.02800611 0.88730627 0.0274623 ]
10,35,35,675,-0.15613989400584943,19.736842105263154,586,[0.02847493 0.02685704 0.0270795  0.89103485 0.02655368]
10,35,35,676,-0.154862764550266,19.740259740259734,82,[0.02842944 0.02696069 0.02712165 0.89090982 0.02657841]
10,35,35,677,-0.15769215930674418,19.487179487179485,507,[0.02828782 0.02695386 0.02691463 0.89130179 0.0265419 ]
10,35,35,678,-0.1570102262072214,19.24050632911392,138,[0.02851185 0.02706969 0.02706969 0.89072732 0.02662145]
10,35,35,679,-0.1556388888888904,19.0,67,[0.02865513 0.02706426 0.02710306 0.89059832 0.02657923]
10,35,35,680,-0.1550525834476467,18.765432098765434,146,[0.02868695 0.02699268 0.02699268 0.89073931 0.02658837]
10,35,35,681,-0.1546714092140936,18.53658536585366,191,[0.0287158  0.02690438 0.02705692 0.89068548 0.02663743]
10,35,35,682,-0.15434989959839499,18.433734939759034,253,[0.02898578 0.02719421 0.02726964 0.88969562 0.02685475]
10,35,35,683,-0.15325355489418127,18.452380952380953,75,[0.02898306 0.02725497 0.02725497 0.88966528 0.02684173]
10,35,35,684,-0.15296446078431505,18.352941176470587,259,[0.02956344 0.02801824 0.02792516 0.88716373 0.02732942]
10,35,35,685,-0.1524705264857894,18.25581395348837,135,[0.02988166 0.02821746 0.02801405 0.88620562 0.02768121]
10,35,35,686,-0.15456351106854105,18.160919540229884,586,[0.02918074 0.02755557 0.02735694 0.88887484 0.02703191]
10,35,35,687,-0.15495659722222344,18.06818181818182,295,[0.02956879 0.02772967 0.02769396 0.8876886  0.02731899]
10,35,35,688,-0.1547399084477748,18.20224719101124,169,[0.02953519 0.02771138 0.02769367 0.88780876 0.027251  ]
10,35,35,689,-0.15390084876543325,18.222222222222225,121,[0.02968519 0.02780125 0.02773083 0.88752729 0.02725544]
10,35,35,690,-0.15336538461538574,18.571428571428577,223,[0.0294851  0.02772402 0.02754965 0.8881275  0.02711374]
10,35,35,691,-0.1522554347826098,18.369565217391308,82,[0.02956495 0.02775945 0.02756849 0.88799    0.02711711]
10,35,35,692,-0.15256085722819704,18.38709677419355,426,[0.03015399 0.02822061 0.02791534 0.8857608  0.02794926]
10,35,35,693,-0.15286113573680166,18.19148936170213,284,[0.03057164 0.02855704 0.02838915 0.88426089 0.02822127]
10,35,35,694,-0.15197794834308093,18.210526315789473,137,[0.0305369  0.02869934 0.02844877 0.88391634 0.02839865]
10,35,35,695,-0.15261827256944543,18.333333333333336,418,[0.03091784 0.0291436  0.02888075 0.88230849 0.02874932]
10,35,35,696,-0.15266824169530457,18.556701030927837,481,[0.03097495 0.0291662  0.0288109  0.88225319 0.02879475]
10,35,35,697,-0.15233997071050742,18.77551020408163,209,[0.03099746 0.02918914 0.02886908 0.88213926 0.02880507]
10,35,35,698,-0.15305812757201742,18.585858585858585,297,[0.03067214 0.02895677 0.02864202 0.88326015 0.02846891]
10,35,35,699,-0.153630324074075,18.7,296,[0.03095777 0.02939661 0.02895949 0.88196081 0.02872531]
10,35,35,700,-0.15228634259259358,18.8,99,[0.03091661 0.02945476 0.02900376 0.88188548 0.02873939]
10,35,35,701,-0.15169907407407504,18.8,66,[0.03099958 0.0295581  0.02906211 0.8815661  0.02881411]
10,35,35,702,-0.15032418981481585,18.800000000000004,127,[0.03080383 0.02943306 0.02892479 0.88217537 0.02866296]
10,35,35,703,-0.152861226851853,18.700000000000003,565,[0.0303181  0.02894685 0.02846466 0.88404683 0.02822356]
10,35,35,704,-0.15652986111111253,18.6,563,[0.02988468 0.02857058 0.02806857 0.88545189 0.02802427]
10,35,35,705,-0.156639467592594,18.700000000000003,130,[0.03000279 0.02878269 0.02819469 0.88488394 0.02813589]
10,35,35,706,-0.1556504629629644,18.5,59,[0.02996792 0.02875222 0.02810774 0.88512296 0.02804916]
10,35,35,707,-0.15563553240740885,18.400000000000002,69,[0.02994746 0.02877992 0.02812318 0.88508465 0.0280648 ]
10,35,35,708,-0.15426759259259404,18.099999999999998,191,[0.03022739 0.02908099 0.02836993 0.88400981 0.02831188]
10,35,35,709,-0.1539626157407422,17.9,144,[0.03041918 0.02916553 0.02856031 0.88332349 0.02853149]
10,35,35,710,-0.1540928240740755,17.900000000000002,77,[0.03035084 0.02914599 0.02858659 0.88335867 0.0285579 ]
10,35,35,711,-0.15311365740740887,17.700000000000003,88,[0.0303563  0.02912718 0.02859838 0.88336263 0.0285555 ]
10,35,35,712,-0.15245196759259405,17.400000000000006,106,[0.03035988 0.02918017 0.02849792 0.88343567 0.02852635]
10,35,35,713,-0.15211597222222364,17.400000000000002,86,[0.03037985 0.02921848 0.02853865 0.88322522 0.02863779]
10,35,35,714,-0.1485207175925939,17.500000000000004,79,[0.0302979  0.02911251 0.02846337 0.88359228 0.02853393]
10,35,35,715,-0.14558043981481592,17.600000000000005,280,[0.03017061 0.02891408 0.02827186 0.88424594 0.02839751]
10,35,35,716,-0.14556759259259366,17.400000000000002,48,[0.03010345 0.02886423 0.02820981 0.88447347 0.02834904]
10,35,35,717,-0.14531319444444554,17.200000000000003,88,[0.03007811 0.02888497 0.02827453 0.88434912 0.02841327]
10,35,35,718,-0.1450869212962974,17.1,94,[0.03006781 0.02882477 0.02820325 0.88454898 0.02835518]
10,35,35,719,-0.1461001157407419,17.1,438,[0.03042679 0.0290518  0.02853448 0.88341161 0.02857532]
10,35,35,720,-0.15010196759259395,16.700000000000003,581,[0.02972323 0.02838123 0.02786304 0.88610303 0.02792947]
10,35,35,721,-0.1523065972222235,17.0,582,[0.02926695 0.02794792 0.02743859 0.88784266 0.02750389]
10,35,35,722,-0.15229930555555685,16.8,109,[0.02923155 0.02794364 0.0274493  0.88793922 0.02743629]
10,35,35,723,-0.15226331018518646,16.8,244,[0.02944863 0.02797555 0.02756206 0.88734833 0.02766543]
10,35,35,724,-0.1522026620370383,16.7,100,[0.02945607 0.02794979 0.02755069 0.88733827 0.02770518]
10,35,35,725,-0.15081886574074196,16.700000000000003,141,[0.02951703 0.02811879 0.02782374 0.88680649 0.02773395]
10,35,35,726,-0.152897916666668,16.8,563,[0.02929182 0.0278146  0.02758734 0.88783253 0.02747371]
10,35,35,727,-0.1526672453703717,17.0,99,[0.0293733  0.02778895 0.02757519 0.88778795 0.0274746 ]
10,35,35,728,-0.15099965277777896,17.9,543,[0.029193   0.02755392 0.02736766 0.88867917 0.02720624]
10,35,35,729,-0.14913865740740853,18.0,111,[0.02914987 0.02766578 0.0274308  0.88843404 0.0273195 ]
10,35,35,730,-0.14830347222222331,17.799999999999997,206,[0.02926883 0.02782938 0.02754641 0.88793199 0.02742338]
10,35,35,731,-0.1481130787037048,18.0,225,[0.02963108 0.02831088 0.02790749 0.88648754 0.02766301]
10,35,35,732,-0.1479738425925937,17.599999999999998,113,[0.02951091 0.02819661 0.02780719 0.88692149 0.0275638 ]
10,35,35,733,-0.14770127314814924,17.900000000000002,384,[0.02992456 0.02860099 0.02814376 0.88535538 0.02797531]
10,35,35,734,-0.14784965277777887,17.8,113,[0.02987721 0.02863133 0.02815214 0.88536688 0.02797245]
10,35,35,735,-0.1476843750000011,18.300000000000004,108,[0.0298495  0.02858439 0.02810699 0.88556697 0.02789216]
10,35,35,736,-0.14814444444444552,18.500000000000004,159,[0.02969158 0.02846975 0.02801898 0.8860261  0.02779359]
10,35,35,737,-0.1483017361111122,18.500000000000004,157,[0.02970063 0.02847294 0.02822504 0.88570687 0.02789451]
10,35,35,738,-0.15052835648148266,18.3,583,[0.02927158 0.02805096 0.02781847 0.88737765 0.02748134]
10,35,35,739,-0.15227893518518637,18.700000000000003,571,[0.02890392 0.02770245 0.02746215 0.88881261 0.02711888]
10,35,35,740,-0.15291643518518633,18.5,218,[0.0291608  0.02779921 0.02751554 0.88822448 0.02729996]
10,35,35,741,-0.14921365740740847,18.600000000000005,63,[0.02912874 0.02781551 0.02748721 0.88826246 0.02730607]
10,35,35,742,-0.14563912037037124,19.200000000000003,144,[0.02909079 0.02778435 0.027469   0.88836706 0.0272888 ]
10,35,35,743,-0.14691307870370454,19.700000000000003,532,[0.02901126 0.02768954 0.02742297 0.88856432 0.0273119 ]
10,35,35,744,-0.1428480324074079,20.200000000000003,145,[0.02917596 0.02781766 0.02764097 0.88800053 0.02736489]
10,35,35,745,-0.1430500000000005,20.900000000000002,298,[0.02902196 0.02776441 0.02757851 0.88836279 0.02727233]
10,35,35,746,-0.14287986111111162,20.799999999999997,117,[0.0291388  0.02787521 0.02774449 0.88776933 0.02747217]
10,35,35,747,-0.14356539351851902,20.900000000000002,160,[0.02922543 0.02798872 0.02775005 0.88750271 0.02753309]
10,35,35,748,-0.14453136574074127,21.2,357,[0.02956179 0.02835651 0.0281628  0.88597133 0.02794757]
10,35,35,749,-0.14222650462963,20.900000000000002,87,[0.02951305 0.0283115  0.0281184  0.88614249 0.02791456]
10,35,35,750,-0.1413605324074078,20.500000000000004,49,[0.02962432 0.02832885 0.02811473 0.8860422  0.0278899 ]
10,35,35,751,-0.1409158564814819,20.800000000000004,195,[0.0296204  0.02837423 0.02812926 0.88604507 0.02783103]
10,35,35,752,-0.14372476851851906,21.100000000000005,586,[0.02927184 0.02804033 0.02779824 0.88738606 0.02750353]
10,35,35,753,-0.1435501157407413,21.000000000000007,105,[0.0293951  0.02818867 0.0279264  0.88696209 0.02752775]
10,35,35,754,-0.14140312500000038,21.500000000000007,471,[0.02924993 0.02815357 0.02798808 0.88718919 0.02741922]
10,35,35,755,-0.13937037037037064,21.800000000000004,205,[0.02933188 0.02817959 0.02810757 0.88678779 0.02759316]
10,35,35,756,-0.14206481481481517,22.2,559,[0.02908418 0.02787023 0.02787023 0.88777048 0.02740488]
10,35,35,757,-0.14461898148148208,22.2,584,[0.02880226 0.0275909  0.02758089 0.88889556 0.02713039]
10,35,35,758,-0.1456056712962969,21.5,295,[0.0288925  0.0277618  0.02768245 0.88841721 0.02724604]
10,35,35,759,-0.14458761574074136,20.800000000000004,100,[0.02896587 0.02776926 0.02768026 0.88835926 0.02722535]
10,35,35,760,-0.14577500000000065,20.8,413,[0.02910066 0.02791667 0.02781882 0.88780493 0.02735892]
10,35,35,761,-0.14515879629629694,20.700000000000003,84,[0.02914422 0.02795346 0.02782658 0.88769813 0.02737761]
10,35,35,762,-0.1452523148148155,20.7,92,[0.02915722 0.02802792 0.02783321 0.88757679 0.02740486]
10,35,35,763,-0.14571655092592659,20.9,183,[0.02917736 0.02804435 0.02787973 0.88747397 0.02742459]
10,35,35,764,-0.14284560185185238,20.900000000000002,237,[0.02930473 0.02806285 0.02801471 0.88696883 0.02764888]
10,35,35,765,-0.14142696759259318,20.1,112,[0.0292396  0.02800169 0.02794411 0.88718716 0.02762744]
10,35,35,766,-0.14314803240740814,19.700000000000003,535,[0.02900338 0.02775143 0.02767556 0.8881881  0.02738154]
10,35,35,767,-0.14254050925926,19.7,47,[0.02898125 0.02775989 0.02775989 0.88813672 0.02736224]
10,35,35,768,-0.14217719907407486,19.7,55,[0.02894717 0.02770955 0.02772844 0.88830209 0.02731275]
10,35,35,769,-0.14560567129629712,19.700000000000003,498,[0.02887532 0.02773304 0.02768623 0.88833752 0.02736789]
10,35,35,770,-0.14618402777777859,19.700000000000003,175,[0.02896048 0.02784052 0.02775652 0.88803128 0.0274112 ]
10,35,35,771,-0.14664537037037112,19.8,188,[0.0289424  0.02773415 0.02772485 0.88823622 0.02736237]
10,35,35,772,-0.14930590277777855,20.0,580,[0.02860209 0.02743709 0.02742792 0.88950859 0.0270243 ]
10,35,35,773,-0.14902974537037117,20.8,277,[0.02874884 0.02754527 0.0276638  0.88887065 0.02717144]
10,35,35,774,-0.14923263888888968,20.1,108,[0.02882683 0.02760828 0.02769922 0.88860294 0.02726272]
10,35,35,775,-0.14885706018518605,20.0,538,[0.0287407  0.02754317 0.02758819 0.88897193 0.027156  ]
10,35,35,776,-0.14878622685185272,19.999999999999996,84,[0.02878344 0.02754371 0.02759761 0.88889987 0.02717538]
10,35,35,777,-0.14613206018518599,20.000000000000004,183,[0.0290504  0.027734   0.027734   0.88814163 0.02733997]
10,35,35,778,-0.14767881944444539,20.099999999999998,586,[0.0288207  0.0275147  0.0275147  0.8890261  0.02712379]
10,35,35,779,-0.14801064814814904,20.200000000000003,117,[0.02881508 0.02757534 0.02757534 0.88883084 0.02720341]
10,35,35,780,-0.1505092592592602,20.500000000000004,586,[0.02838649 0.02716519 0.02716519 0.89048433 0.0267988 ]
10,35,35,781,-0.14975254629629725,21.000000000000004,111,[0.02838379 0.02722686 0.02717467 0.89039666 0.02681802]
10,35,35,782,-0.15056678240740842,21.400000000000002,473,[0.02849413 0.02729646 0.02730508 0.88997837 0.02692596]
10,35,35,783,-0.1504636574074084,21.200000000000003,68,[0.02847388 0.02728711 0.02728711 0.89006037 0.02689152]
10,35,35,784,-0.1516594907407418,21.400000000000002,511,[0.02843695 0.02728583 0.02723467 0.89018307 0.02685949]
10,35,35,785,-0.1512768518518529,21.3,130,[0.02860448 0.0274307  0.02735415 0.88970732 0.02690335]
10,35,35,786,-0.14842743055555666,21.3,71,[0.02862331 0.02743527 0.02736738 0.8896564  0.02691763]
10,35,35,787,-0.1493453703703716,21.200000000000003,458,[0.02873805 0.0275919  0.02753291 0.8890846  0.02705254]
10,35,35,788,-0.148828240740742,21.400000000000002,138,[0.02878961 0.0276807  0.02755469 0.88887395 0.02710105]
10,35,35,789,-0.14859039351851977,21.300000000000004,133,[0.02879305 0.02767179 0.02758811 0.88880242 0.02714463]
10,35,35,790,-0.14811747685185317,21.000000000000004,69,[0.0287786  0.02770097 0.02756731 0.88881185 0.02714127]
10,35,35,791,-0.1483357638888902,21.1,101,[0.02875234 0.02770256 0.02753593 0.88887315 0.02713601]
10,35,35,792,-0.14803993055555684,20.900000000000002,229,[0.02879479 0.02774304 0.02766023 0.88852266 0.02727928]
10,35,35,793,-0.14895833333333452,21.0,529,[0.02863759 0.02762647 0.02763463 0.88895593 0.02714537]
10,35,35,794,-0.14978472222222342,20.800000000000004,177,[0.02858395 0.02758542 0.02756919 0.88910627 0.02715516]
10,35,35,795,-0.14847777777777896,20.5,130,[0.02858923 0.02759419 0.0276589  0.8889599  0.02719779]
10,35,35,796,-0.1477921296296308,20.700000000000003,304,[0.02880308 0.02782984 0.02813548 0.88774763 0.02748397]
10,35,35,797,-0.14718090277777893,20.3,95,[0.02884384 0.02784064 0.02812956 0.88761818 0.02756778]
10,35,35,798,-0.14529027777777895,20.3,66,[0.02887913 0.02781339 0.02814193 0.88760858 0.02755697]
10,35,35,799,-0.1439537037037049,20.4,158,[0.02903617 0.02794273 0.02823005 0.88712767 0.02766338]
10,35,35,800,-0.14678298611111218,20.599999999999998,450,[0.0292962  0.02823891 0.02849929 0.88596339 0.02800221]
10,35,35,801,-0.14779803240740846,20.6,200,[0.02932849 0.02831391 0.02858132 0.88569833 0.02807796]
10,35,35,802,-0.14730717592592701,20.400000000000002,58,[0.02931499 0.02829411 0.02856896 0.88576342 0.02805852]
10,35,35,803,-0.14469085648148242,20.300000000000004,164,[0.02922914 0.02824257 0.0284853  0.88604314 0.02799984]
10,35,35,804,-0.1403696759259266,20.300000000000004,133,[0.02931576 0.02827713 0.02855046 0.88577475 0.0280819 ]
10,35,35,805,-0.14030104166666735,20.200000000000003,78,[0.02928799 0.02827483 0.02851643 0.88580959 0.02811117]
10,35,35,806,-0.14106944444444508,20.400000000000002,189,[0.02929672 0.02824127 0.02848185 0.88586307 0.02811709]
10,35,35,807,-0.14191655092592653,20.7,226,[0.02931671 0.02831404 0.02851457 0.88576431 0.02809036]
10,35,35,808,-0.14100578703703767,20.3,48,[0.0292926  0.02830668 0.02852235 0.88577965 0.02809872]
10,35,35,809,-0.1415262731481488,20.4,217,[0.0294949  0.02845029 0.02871912 0.88508511 0.02825058]
10,35,35,810,-0.1416496527777784,20.500000000000004,204,[0.02959595 0.02852418 0.02871557 0.88485447 0.02830983]
10,35,35,811,-0.1417126157407414,20.5,62,[0.02957752 0.02852992 0.02871344 0.88488626 0.02829287]
10,35,35,812,-0.14167615740740805,21.299999999999997,266,[0.02969558 0.02869024 0.02891111 0.88433271 0.02837036]
10,35,35,813,-0.14194027777777843,21.400000000000002,117,[0.02969598 0.028678   0.02889831 0.8843232  0.02840452]
10,35,35,814,-0.14211064814814878,21.900000000000002,101,[0.02967701 0.02866908 0.02885854 0.88441427 0.0283811 ]
10,35,35,815,-0.1413649305555562,21.8,116,[0.02963204 0.02861181 0.02885364 0.88457033 0.02833219]
10,35,35,816,-0.14157696759259325,21.8,104,[0.02964405 0.02860311 0.02887466 0.88453154 0.02834665]
10,35,35,817,-0.14198483796296363,21.700000000000003,117,[0.02977772 0.02864111 0.02896478 0.88415593 0.02846046]
10,35,35,818,-0.14213472222222287,22.0,167,[0.02971552 0.028583   0.02892051 0.88434048 0.0284405 ]
10,35,35,819,-0.1404013888888895,22.200000000000003,141,[0.02969912 0.02854706 0.02893607 0.88436794 0.02844981]
10,35,35,820,-0.13857615740740784,22.5,511,[0.02956951 0.02841544 0.02882972 0.88479948 0.02838585]
10,35,35,821,-0.1367710648148153,22.3,157,[0.02963739 0.02844983 0.02887764 0.88457794 0.0284572 ]
10,35,35,822,-0.13661817129629678,22.299999999999997,114,[0.02966201 0.02849173 0.02891126 0.88444327 0.02849173]
10,35,35,823,-0.1360934027777783,22.3,124,[0.02961522 0.0284917  0.02889558 0.88451314 0.02848436]
10,35,35,824,-0.13591944444444498,22.400000000000002,72,[0.02961095 0.02848222 0.02893664 0.88447331 0.02849688]
10,35,35,825,-0.13552939814814868,22.500000000000004,163,[0.02959743 0.02855264 0.02892526 0.88443779 0.02848689]
10,35,35,826,-0.1323365740740745,22.3,109,[0.02955604 0.02852832 0.02888547 0.8845966  0.02843357]
10,35,35,827,-0.1337156250000004,22.2,439,[0.02975833 0.02872269 0.02909928 0.88377668 0.02864302]
10,35,35,828,-0.13284340277777817,21.8,171,[0.02974729 0.02872924 0.02910469 0.88378339 0.02863538]
10,35,35,829,-0.13252673611111151,21.6,81,[0.02975063 0.0287635  0.02914538 0.88365625 0.02868424]
10,35,35,830,-0.13211458333333376,21.700000000000003,99,[0.02972503 0.02873324 0.02912133 0.88373748 0.02868293]
10,35,35,831,-0.13180451388888934,21.7,70,[0.02970595 0.0287014  0.02908887 0.88385259 0.02865118]
10,35,35,832,-0.13232453703703745,21.800000000000004,207,[0.0297012  0.02872856 0.02912906 0.88376983 0.02867135]
10,35,35,833,-0.13386875000000045,21.2,405,[0.02987091 0.02886811 0.0292166  0.88331852 0.02872586]
10,35,35,834,-0.13546539351851897,21.4,481,[0.02990022 0.02899757 0.02925849 0.88298015 0.02886358]
10,35,35,835,-0.13519907407407453,20.900000000000002,99,[0.02989615 0.02901602 0.02927654 0.88295018 0.02886112]
