2,35,35,1,-0.32696759259259,0.0,565,[0.         0.         0.99746193 0.00253807 0.        ]
2,35,35,1,-0.24762731481481443,25.0,565,[0.49369748 0.         0.46953782 0.03676471 0.        ]
2,35,35,1,-0.27407407407407297,16.666666666666664,565,[0.35215453 0.         0.6218425  0.02600297 0.        ]
2,35,35,1,-0.2872974537037022,12.5,565,[0.27241379 0.         0.70747126 0.02011494 0.        ]
2,35,35,1,-0.26016203703703605,20.0,565,[0.44648973 0.         0.52739726 0.02611301 0.        ]
2,35,35,1,-0.27129629629629504,16.666666666666664,565,[0.38205128 0.         0.58681319 0.03113553 0.        ]
2,35,35,1,-0.27924933862433715,14.285714285714285,565,[0.42410016 0.         0.41784038 0.02451748 0.13354199]
2,35,35,1,-0.2852141203703688,12.5,565,[0.36988171 0.01296633 0.46769791 0.03298453 0.11646952]
2,35,35,1,-0.27222222222222103,16.666666666666664,565,[0.43700159 0.01594896 0.40988836 0.03508772 0.10207337]
2,35,35,1,-0.26182870370370287,20.0,565,[0.49378992 0.01419446 0.36479773 0.03637331 0.09084457]
2,35,35,1,-0.26775042087541984,18.181818181818183,565,[0.41132131 0.01182383 0.3038723  0.03029855 0.24268401]
2,35,35,1,-0.27268518518518403,16.666666666666664,565,[0.38868715 0.01117318 0.33547486 0.0353352  0.22932961]
2,35,35,1,-0.2768607549857537,15.384615384615385,565,[0.40730881 0.00968054 0.29065828 0.03170378 0.2606486 ]
2,35,35,1,-0.28043981481481345,14.285714285714285,565,[0.38137322 0.0143893  0.32358939 0.03659642 0.24405167]
2,35,35,1,-0.2729629629629618,16.666666666666664,565,[0.41615499 0.01587974 0.3023502  0.03758205 0.22803303]
2,35,35,1,-0.26642071759259167,18.75,565,[0.44923505 0.01490165 0.2837274  0.03814822 0.21398768]
2,35,35,1,-0.2699822984749445,17.647058823529413,565,[0.40389425 0.01339764 0.2550911  0.03429796 0.29331904]
2,35,35,1,-0.27314814814814703,16.666666666666664,565,[0.39016393 0.01294219 0.27471959 0.03882657 0.28334771]
2,35,35,1,-0.27598075048732823,15.789473684210526,565,[0.4021585  0.01181661 0.25082716 0.03615882 0.29903892]
2,35,35,1,-0.2785300925925913,15.0,565,[0.38510863 0.01455944 0.27444176 0.03952927 0.28636089]
2,35,35,1,-0.27038139329805877,19.047619047619047,309,[0.38170841 0.01759094 0.27116875 0.04658617 0.28294574]
2,35,35,1,-0.26574074074073967,20.454545454545457,565,[0.40695355 0.01681391 0.25919065 0.04659447 0.27044742]
2,35,35,1,-0.2684027777777766,19.565217391304348,565,[0.37663194 0.01556112 0.23987868 0.04312277 0.32480549]
2,35,35,1,-0.2708429783950605,18.75,565,[0.36709512 0.0151671  0.25141388 0.04974293 0.31658098]
2,35,35,1,-0.2730879629629617,18.0,565,[0.37776044 0.01416227 0.23475756 0.04698752 0.32633221]
2,35,35,1,-0.2751602564102551,17.307692307692307,565,[0.36539355 0.01776178 0.25342466 0.04777107 0.31564894]
2,35,35,1,-0.27707904663923044,16.666666666666664,565,[0.34443231 0.01670306 0.23831878 0.04601528 0.35453057]
2,35,35,1,-0.278860780423279,16.071428571428573,565,[0.35492175 0.01575371 0.22477348 0.04381178 0.36073929]
2,35,35,1,-0.28051963601532426,15.517241379310345,565,[0.33540917 0.01488761 0.21241607 0.04140313 0.39588401]
2,35,35,1,-0.28206790123456643,15.0,565,[0.32910063 0.0146076  0.22336261 0.04449112 0.38843804]
2,35,35,1,-0.2835162783751478,14.516129032258066,565,[0.33906222 0.01387629 0.2121803  0.04267187 0.39220932]
2,35,35,1,-0.2848741319444429,14.0625,565,[0.33063589 0.01525604 0.22698328 0.0446626  0.38246219]
2,35,35,1,-0.27949635241301757,16.666666666666664,309,[0.32862036 0.01743216 0.2253886  0.0487837  0.37977518]
2,35,35,1,-0.2808925653594756,16.176470588235293,565,[0.33788424 0.01662618 0.21496775 0.04686322 0.3836586 ]
2,35,35,1,-0.28220899470899313,15.714285714285714,565,[0.32261676 0.01587492 0.20525432 0.04474568 0.41150832]
2,35,35,1,-0.2834522890946486,15.277777777777779,565,[0.31761279 0.01562869 0.21557358 0.04605937 0.40512558]
2,35,35,1,-0.28462837837837673,14.864864864864865,565,[0.32637893 0.01497774 0.20659473 0.04448049 0.4075681 ]
2,35,35,1,-0.2857425682261192,14.473684210526317,565,[0.31960248 0.01562731 0.21907788 0.04658638 0.39910596]
2,35,35,1,-0.2811698717948702,16.666666666666664,309,[0.31776113 0.01755546 0.21779051 0.05013222 0.39676069]
2,35,35,1,-0.2823148148148132,16.25,565,[0.32599181 0.01687138 0.20930397 0.0484611  0.39937174]
2,35,35,1,-0.2834039069557346,15.853658536585366,565,[0.31348856 0.01622429 0.20127622 0.0466024  0.42240853]
2,35,35,1,-0.28444113756613587,15.476190476190476,565,[0.30935155 0.01601018 0.21121383 0.0465903  0.41683414]
2,35,35,1,-0.2854301248923325,15.11627906976744,565,[0.33453818 0.01542632 0.20351126 0.04489124 0.401633  ]
2,35,35,1,-0.2863741582491565,14.772727272727273,565,[0.32857867 0.01575377 0.21427666 0.04691264 0.39447826]
2,35,35,1,-0.2823971193415621,16.666666666666664,309,[0.32695219 0.01744039 0.21319541 0.04992431 0.3924877 ]
2,35,35,1,-0.28336604267310617,16.304347826086957,565,[0.31698689 0.0168649  0.20616041 0.04870387 0.41128393]
2,35,35,1,-0.28429373522458457,15.957446808510639,565,[0.30642689 0.01630307 0.19929245 0.04708137 0.43089623]
2,35,35,1,-0.28518277391975133,15.625,565,[0.30290843 0.01611587 0.20822405 0.04680305 0.42594859]
2,35,35,1,-0.2860355253212378,15.306122448979592,565,[0.3251326  0.01560208 0.2015856  0.04531091 0.41236881]
2,35,35,1,-0.28685416666666486,15.0,565,[0.32005777 0.01569183 0.21104816 0.0472699  0.40593234]
2,35,35,1,-0.2833356027596206,16.666666666666664,309,[0.31872477 0.01717082 0.21011447 0.04985345 0.40413648]
2,35,35,1,-0.28417467948717773,16.346153846153847,565,[0.31011061 0.01667204 0.20401095 0.04886168 0.42034472]
2,35,35,1,-0.28498209294199683,16.037735849056602,565,[0.30097973 0.01618115 0.19800406 0.047423   0.43741206]
2,35,35,1,-0.2857596021947856,15.74074074074074,565,[0.30696555 0.01572948 0.19278116 0.04609929 0.43842452]
2,35,35,1,-0.28650883838383656,15.454545454545453,565,[0.32624969 0.0152918  0.18741689 0.04481655 0.42622507]
2,35,35,1,-0.2872313161375643,15.178571428571427,565,[0.32179637 0.01518022 0.19588555 0.04673079 0.42040707]
2,35,35,1,-0.28405214424951086,16.666666666666664,303,[0.32063876 0.01662231 0.1951609  0.04877813 0.4187999 ]
2,35,35,1,-0.2847920657726674,16.379310344827587,565,[0.3127181  0.01619825 0.19018202 0.04824106 0.43266057]
2,35,35,1,-0.28550690521029326,16.101694915254235,565,[0.30460245 0.01577787 0.18524643 0.04698911 0.44738413]
2,35,35,1,-0.2861979166666649,15.833333333333332,565,[0.30991847 0.01538841 0.18083057 0.04582923 0.44803333]
2,35,35,1,-0.2868662720097129,15.573770491803279,565,[0.32695417 0.01500852 0.1763665  0.04469786 0.43697295]
2,35,35,1,-0.2875130675029851,15.32258064516129,565,[0.32301019 0.01486965 0.18402538 0.04642179 0.431673  ]
2,35,35,1,-0.2846322016460888,16.666666666666664,303,[0.32197703 0.01615262 0.18342152 0.04824278 0.43020605]
2,35,35,1,-0.28529369212962774,16.40625,565,[0.31488566 0.01578527 0.17925004 0.04777619 0.44230284]
2,35,35,1,-0.2859348290598272,16.153846153846153,565,[0.30758017 0.01541904 0.17509136 0.04666776 0.45524165]
2,35,35,1,-0.28655653759820243,15.909090909090908,565,[0.31229923 0.0150779  0.17133794 0.04563524 0.45564969]
2,35,35,1,-0.2871596876727455,15.671641791044777,565,[0.32755507 0.01474341 0.16753701 0.04462287 0.44554164]
2,35,35,1,-0.28774509803921383,15.441176470588236,565,[0.32105061 0.01445064 0.17223398 0.04469886 0.4475659 ]
2,35,35,1,-0.28511137949543564,16.666666666666664,303,[0.32013505 0.01559622 0.17173112 0.04632827 0.44620933]
2,35,35,1,-0.2857093253968236,16.428571428571427,565,[0.3137944  0.01527908 0.16823905 0.0459876  0.45669987]
2,35,35,1,-0.28629042775169355,16.19718309859155,565,[0.30726905 0.01496135 0.16474052 0.04503128 0.46799779]
2,35,35,1,-0.28685538837448366,15.972222222222221,565,[0.31120646 0.0146571  0.16142641 0.04411553 0.4685945 ]
2,35,35,1,-0.2874048706240468,15.753424657534246,565,[0.32495848 0.01436447 0.15820347 0.04323474 0.45923884]
2,35,35,1,-0.2879395020020001,15.54054054054054,565,[0.31871426 0.01408768 0.15515509 0.04255762 0.46948536]
2,35,35,1,-0.285513888888887,16.666666666666664,303,[0.3178959  0.01512062 0.15474874 0.04403124 0.4682035 ]
2,35,35,1,-0.2860593323586726,16.447368421052634,565,[0.31221374 0.01484309 0.1519084  0.0437659  0.47726887]
2,35,35,1,-0.2865906084656066,16.233766233766232,565,[0.30634154 0.01456391 0.14905126 0.04294274 0.48710053]
2,35,35,1,-0.28710826210826024,16.025641025641026,565,[0.30992681 0.01429552 0.14633708 0.04215135 0.48728924]
2,35,35,1,-0.28761281059540367,15.822784810126583,565,[0.32243575 0.01403638 0.14368443 0.04138728 0.47845616]
